,order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,gender,name,city,state_code,state,zip_code,country,continent,birthday,date,currency,exchange,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,square_meters,open_date
4323,1774026,1,2019-11-09,Not Available,501902,27,457,3,EUR,Male,Wolfgang Werfel,Borne,ST,Sachsen-Anhalt,39435,Germany,Europe,1967-12-07,2019-11-09,EUR,0.9063,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,219.95,303,Desktops,3,Computers,2000.0,2008-08-08
4324,1774026,2,2019-11-09,Not Available,501902,27,65,6,EUR,Male,Wolfgang Werfel,Borne,ST,Sachsen-Anhalt,39435,Germany,Europe,1967-12-07,2019-11-09,EUR,0.9063,WWI 2GB Spy Video Recorder Pen M300 Purple,Wide World Importers,Purple,83.24,181.0,104,Recording Pen,1,Audio,2000.0,2008-08-08
4325,1774026,3,2019-11-09,Not Available,501902,27,1643,6,EUR,Male,Wolfgang Werfel,Borne,ST,Sachsen-Anhalt,39435,Germany,Europe,1967-12-07,2019-11-09,EUR,0.9063,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2008-08-08
4326,1774029,1,2019-11-09,Not Available,1954880,66,1903,1,USD,Male,Castimir Pejic,Cheyenne,WY,Wyoming,82003,United States,North America,1940-03-29,2019-11-09,USD,1.0,Fabrikam Refrigerator 24.7CuFt X9800 Brown,Fabrikam,Brown,1060.22,3199.99,802,Refrigerators,8,Home Appliances,840.0,2014-01-01
4327,1774029,2,2019-11-09,Not Available,1954880,66,1589,4,USD,Male,Castimir Pejic,Cheyenne,WY,Wyoming,82003,United States,North America,1940-03-29,2019-11-09,USD,1.0,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",840.0,2014-01-01
4328,1774029,3,2019-11-09,Not Available,1954880,66,1423,1,USD,Male,Castimir Pejic,Cheyenne,WY,Wyoming,82003,United States,North America,1940-03-29,2019-11-09,USD,1.0,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,840.0,2014-01-01
4329,1775000,1,2019-11-10,Not Available,454774,21,435,6,EUR,Male,Paul Frueh,Bremen Schönebeck,HB,Freie Hansestadt Bremen,28759,Germany,Europe,1972-07-21,2019-11-10,EUR,0.9063,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,303,Desktops,3,Computers,560.0,2018-06-03
4330,1775000,2,2019-11-10,Not Available,454774,21,99,3,EUR,Male,Paul Frueh,Bremen Schönebeck,HB,Freie Hansestadt Bremen,28759,Germany,Europe,1972-07-21,2019-11-10,EUR,0.9063,WWI Wireless Bluetooth Stereo Headphones M170 Black,Wide World Importers,Black,55.18,120.0,106,Bluetooth Headphones,1,Audio,560.0,2018-06-03
4331,1776001,1,2019-11-11,Not Available,661636,16,529,2,EUR,Female,Nadine Charpentier,LIMOGES,LI,Limousin,87100,France,Europe,1945-09-22,2019-11-11,EUR,0.9057,WWI LCD24W X300 White,Wide World Importers,White,287.92,869.0,304,Monitors,3,Computers,385.0,2010-06-03
4332,1777014,1,2019-11-12,Not Available,1922715,59,1610,4,USD,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,1956-07-05,2019-11-12,USD,1.0,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2012-08-08
4333,1777014,2,2019-11-12,Not Available,1922715,59,551,6,USD,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,1956-07-05,2019-11-12,USD,1.0,Proseware Projector 1080p LCD86 White,Proseware,White,760.38,2295.0,305,Projectors & Screens,3,Computers,2000.0,2012-08-08
4334,1777014,3,2019-11-12,Not Available,1922715,59,1607,1,USD,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,1956-07-05,2019-11-12,USD,1.0,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2012-08-08
4335,1777014,4,2019-11-12,Not Available,1922715,59,1662,1,USD,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,1956-07-05,2019-11-12,USD,1.0,MGS Hand Games for students E400 Yellow,Tailspin Toys,Yellow,3.56,6.99,701,Boxed Games,7,Games and Toys,2000.0,2012-08-08
4336,1777014,5,2019-11-12,Not Available,1922715,59,1776,1,USD,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,1956-07-05,2019-11-12,USD,1.0,MGS Age of Empires III: The War Chiefs 2007 E132,Tailspin Toys,Black,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2012-08-08
4337,1777014,6,2019-11-12,Not Available,1922715,59,1065,1,USD,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,1956-07-05,2019-11-12,USD,1.0,"A. Datum SLR Camera 35"" X358 Pink",A. Datum,Pink,194.82,588.0,402,Digital SLR Cameras,4,Cameras and camcorders,2000.0,2012-08-08
4338,1777027,1,2019-11-12,Not Available,1878163,48,419,1,USD,Female,Darci Dorsey,Rupert,ID,Idaho,83350,United States,North America,1985-09-17,2019-11-12,USD,1.0,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369.0,303,Desktops,3,Computers,1540.0,2012-12-15
4339,1777027,2,2019-11-12,Not Available,1878163,48,75,1,USD,Female,Darci Dorsey,Rupert,ID,Idaho,83350,United States,North America,1985-09-17,2019-11-12,USD,1.0,NT Bluetooth Active Headphones E202 White,Northwind Traders,White,17.45,37.95,106,Bluetooth Headphones,1,Audio,1540.0,2012-12-15
4340,1777027,4,2019-11-12,Not Available,1878163,48,1690,1,USD,Female,Darci Dorsey,Rupert,ID,Idaho,83350,United States,North America,1985-09-17,2019-11-12,USD,1.0,SV Hand Games for Office worker L28 Yellow,Southridge Video,Yellow,5.63,16.99,701,Boxed Games,7,Games and Toys,1540.0,2012-12-15
4341,1780009,1,2019-11-15,Not Available,1943961,66,456,1,USD,Female,Maximiliana Hernández,Casper,WY,Wyoming,82601,United States,North America,1989-05-20,2019-11-15,USD,1.0,WWI Desktop PC2.30 M2300 White,Wide World Importers,White,257.06,559.0,303,Desktops,3,Computers,840.0,2014-01-01
4342,1780009,2,2019-11-15,Not Available,1943961,66,2491,7,USD,Female,Maximiliana Hernández,Casper,WY,Wyoming,82601,United States,North America,1989-05-20,2019-11-15,USD,1.0,Cigarette Lighter Adapter for Contoso Phones E110 Black,Contoso,Black,12.74,24.99,505,Cell phones Accessories,5,Cell phones,840.0,2014-01-01
4343,1780009,3,2019-11-15,Not Available,1943961,66,56,1,USD,Female,Maximiliana Hernández,Casper,WY,Wyoming,82601,United States,North America,1989-05-20,2019-11-15,USD,1.0,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,296.0,104,Recording Pen,1,Audio,840.0,2014-01-01
4344,1780017,1,2019-11-15,Not Available,263011,9,1437,1,CAD,Male,Paul Wahl,Cambridge Bay,NT,Northwest Territories,X0E 0C0,Canada,North America,1980-08-12,2019-11-15,CAD,1.3239,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones,1500.0,2005-03-04
4345,1780020,1,2019-11-15,Not Available,869200,31,1653,1,EUR,Male,Hai van Luijk,Coevorden,DR,Drenthe,7741 JW,Netherlands,Europe,1943-10-27,2019-11-15,EUR,0.9063,Contoso DVD 7-Inch Player Portable E200 Silver,Contoso,Silver,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",1085.0,2012-01-07
4346,1780020,2,2019-11-15,Not Available,869200,31,453,2,EUR,Male,Hai van Luijk,Coevorden,DR,Drenthe,7741 JW,Netherlands,Europe,1943-10-27,2019-11-15,EUR,0.9063,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Silver,117.21,229.9,303,Desktops,3,Computers,1085.0,2012-01-07
4347,1780020,3,2019-11-15,Not Available,869200,31,1595,5,EUR,Male,Hai van Luijk,Coevorden,DR,Drenthe,7741 JW,Netherlands,Europe,1943-10-27,2019-11-15,EUR,0.9063,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1085.0,2012-01-07
4348,1780020,4,2019-11-15,Not Available,869200,31,1604,7,EUR,Male,Hai van Luijk,Coevorden,DR,Drenthe,7741 JW,Netherlands,Europe,1943-10-27,2019-11-15,EUR,0.9063,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1085.0,2012-01-07
4349,1781006,1,2019-11-16,Not Available,325,6,418,3,AUD,Female,Madison Hull,MOUNT BUDD,WA,Western Australia,6522,Australia,Australia,1979-09-27,2019-11-16,AUD,1.4701,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Silver,137.63,269.95,303,Desktops,3,Computers,2000.0,2010-01-01
4350,1781006,2,2019-11-16,Not Available,325,6,75,3,AUD,Female,Madison Hull,MOUNT BUDD,WA,Western Australia,6522,Australia,Australia,1979-09-27,2019-11-16,AUD,1.4701,NT Bluetooth Active Headphones E202 White,Northwind Traders,White,17.45,37.95,106,Bluetooth Headphones,1,Audio,2000.0,2010-01-01
4351,1781011,1,2019-11-16,Not Available,1526388,44,1655,1,USD,Female,Tina Spencer,Osceola,AR,Arkansas,72370,United States,North America,1994-04-27,2019-11-16,USD,1.0,Contoso DVD 15-Inch Player Portable L200 Silver,Contoso,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-06-03
4352,1781011,2,2019-11-16,Not Available,1526388,44,1654,7,USD,Female,Tina Spencer,Osceola,AR,Arkansas,72370,United States,North America,1994-04-27,2019-11-16,USD,1.0,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",2000.0,2010-06-03
4353,1781021,1,2019-11-16,Not Available,1807158,57,1392,3,USD,Female,Corina Cody,Albuquerque,NM,New Mexico,87114,United States,North America,1939-11-26,2019-11-16,USD,1.0,Contoso Centrex Phone System L10 Grey,Contoso,Grey,14.24,42.99,501,Home & Office Phones,5,Cell phones,1645.0,2010-06-03
4354,1781023,1,2019-11-16,Not Available,1699570,59,51,2,USD,Male,John Iraheta,Portland,OR,Oregon,97218,United States,North America,1987-11-10,2019-11-16,USD,1.0,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Blue,91.95,199.95,104,Recording Pen,1,Audio,2000.0,2012-08-08
4355,1781023,2,2019-11-16,Not Available,1699570,59,1749,3,USD,Male,John Iraheta,Portland,OR,Oregon,97218,United States,North America,1987-11-10,2019-11-16,USD,1.0,MGS Bicycle Board Games X500,Tailspin Toys,Grey,36.11,109.0,702,Download Games,7,Games and Toys,2000.0,2012-08-08
4356,1781025,1,2019-11-16,Not Available,1306792,55,558,2,USD,Male,Charlie Beckman,Reno,NV,Nevada,89509,United States,North America,1961-11-06,2019-11-16,USD,1.0,Proseware Screen 113in X1609 White,Proseware,White,99.06,299.0,305,Projectors & Screens,3,Computers,2000.0,2009-12-15
4357,1781028,1,2019-11-16,Not Available,1242504,64,442,2,USD,Male,William Kifer,Washington,DC,Washington DC,20009,United States,North America,1994-01-04,2019-11-16,USD,1.0,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,303,Desktops,3,Computers,1330.0,2010-01-01
4358,1781028,2,2019-11-16,Not Available,1242504,64,1449,1,USD,Male,William Kifer,Washington,DC,Washington DC,20009,United States,North America,1994-01-04,2019-11-16,USD,1.0,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300.0,503,Touch Screen Phones,5,Cell phones,1330.0,2010-01-01
4359,1781033,1,2019-11-16,Not Available,123353,4,1495,8,AUD,Female,Olivia Scanlan,Woodbury,TAS,Tasmania,7120,Australia,Australia,1965-04-20,2019-11-16,AUD,1.4701,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,White,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2010-01-01
4360,1781038,1,2019-11-16,Not Available,1529852,44,960,4,USD,Male,Thomas Merchant,Fort Smith,AR,Arkansas,72908,United States,North America,1969-05-24,2019-11-16,USD,1.0,A. Datum Slim Digital Camera M180 Grey,A. Datum,Grey,68.06,148.0,401,Digital Cameras,4,Cameras and camcorders,2000.0,2010-06-03
4361,1782002,1,2019-11-17,Not Available,1364161,54,678,8,USD,Male,Charles Marin,Lincoln,NE,Nebraska,68501,United States,North America,1973-08-16,2019-11-17,USD,1.0,Proseware Laser Fax Printer E100 Grey,Proseware,Grey,46.39,91.0,306,"Printers, Scanners & Fax",3,Computers,2000.0,2013-06-07
4362,1783002,1,2019-11-18,Not Available,1404845,61,1566,4,USD,Female,Alicia Stewart,Piedmont,SC,South Carolina,29673,United States,North America,1944-10-04,2019-11-18,USD,1.0,The Phone Company PDA Handheld 3.7 inch M630 White,The Phone Company,White,122.32,266.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2012-12-15
4363,1783002,2,2019-11-18,Not Available,1404845,61,2099,2,USD,Female,Alicia Stewart,Piedmont,SC,South Carolina,29673,United States,North America,1944-10-04,2019-11-18,USD,1.0,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Green,131.28,257.5,804,Water Heaters,8,Home Appliances,2000.0,2012-12-15
4364,1785010,1,2019-11-20,Not Available,1300892,44,438,3,USD,Female,Soila Winfrey,Little Rock,AR,Arkansas,72201,United States,North America,1965-11-26,2019-11-20,USD,1.0,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers,2000.0,2010-06-03
4365,1785010,2,2019-11-20,Not Available,1300892,44,1824,3,USD,Female,Soila Winfrey,Little Rock,AR,Arkansas,72201,United States,North America,1965-11-26,2019-11-20,USD,1.0,MGS Age of Empires II: The Age of Kings 2009 E180,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,2000.0,2010-06-03
4366,1785015,1,2019-11-20,Not Available,1239780,53,1667,5,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,MGS Hand Games for kids E300 Black,Tailspin Toys,Black,2.8,5.5,701,Boxed Games,7,Games and Toys,1260.0,2012-06-06
4367,1785015,2,2019-11-20,Not Available,1239780,53,1062,1,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,A. Datum SLR Camera M139 Gold,A. Datum,Gold,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,1260.0,2012-06-06
4368,1785015,3,2019-11-20,Not Available,1239780,53,1697,7,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,SV Hand Games for kids E30 Red,Southridge Video,Red,2.75,5.39,701,Boxed Games,7,Games and Toys,1260.0,2012-06-06
4369,1785015,4,2019-11-20,Not Available,1239780,53,451,1,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,559.0,303,Desktops,3,Computers,1260.0,2012-06-06
4370,1785015,5,2019-11-20,Not Available,1239780,53,76,2,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,NT Bluetooth Active Headphones E202 Red,Northwind Traders,Red,17.45,37.95,106,Bluetooth Headphones,1,Audio,1260.0,2012-06-06
4371,1785015,6,2019-11-20,Not Available,1239780,53,1665,4,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,MGS Hand Games for 12-16 boys E600 Yellow,Tailspin Toys,Yellow,2.54,4.99,701,Boxed Games,7,Games and Toys,1260.0,2012-06-06
4372,1785015,7,2019-11-20,Not Available,1239780,53,395,2,USD,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,1966-02-27,2019-11-20,USD,1.0,WWI Laptop8.9 E0089 Black,Wide World Importers,Black,166.2,326.0,301,Laptops,3,Computers,1260.0,2012-06-06
4373,1786010,1,2019-11-21,Not Available,1558454,48,9,3,USD,Female,Sarah Walls,Moore,ID,Idaho,83255,United States,North America,1992-02-25,2019-11-21,USD,1.0,Contoso 4G MP3 Player E400 Black,Contoso,Black,30.58,59.99,101,MP4&MP3,1,Audio,1540.0,2012-12-15
4374,1786010,3,2019-11-21,Not Available,1558454,48,1469,6,USD,Female,Sarah Walls,Moore,ID,Idaho,83255,United States,North America,1992-02-25,2019-11-21,USD,1.0,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,1540.0,2012-12-15
4375,1786033,1,2019-11-21,Not Available,2006826,61,1535,6,USD,Female,Mary Knight,Abbeville,SC,South Carolina,29620,United States,North America,1958-07-31,2019-11-21,USD,1.0,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Black,123.24,268.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2012-12-15
4376,1786033,2,2019-11-21,Not Available,2006826,61,1761,4,USD,Female,Mary Knight,Abbeville,SC,South Carolina,29620,United States,North America,1958-07-31,2019-11-21,USD,1.0,MGS Combat Flight Simulator 2 M400,Tailspin Toys,Black,33.75,73.39,702,Download Games,7,Games and Toys,2000.0,2012-12-15
4377,1786033,3,2019-11-21,Not Available,2006826,61,1558,2,USD,Female,Mary Knight,Abbeville,SC,South Carolina,29620,United States,North America,1958-07-31,2019-11-21,USD,1.0,The Phone Company PDA Wifi 4.7-inch L290 White,The Phone Company,White,125.9,380.0,504,Smart phones & PDAs,5,Cell phones,2000.0,2012-12-15
4378,1786033,4,2019-11-21,Not Available,2006826,61,911,5,USD,Female,Mary Knight,Abbeville,SC,South Carolina,29620,United States,North America,1958-07-31,2019-11-21,USD,1.0,SV 160GB USB2.0 Portable Hard Disk M65 Silver,Southridge Video,Silver,44.1,95.9,308,Computers Accessories,3,Computers,2000.0,2012-12-15
4379,1786033,5,2019-11-21,Not Available,2006826,61,1010,7,USD,Female,Mary Knight,Abbeville,SC,South Carolina,29620,United States,North America,1958-07-31,2019-11-21,USD,1.0,A. Datum Bridge Digital Camera M300 Orange,A. Datum,Orange,85.95,186.9,401,Digital Cameras,4,Cameras and camcorders,2000.0,2012-12-15
4380,1786036,1,2019-11-21,Not Available,1808006,62,1651,6,USD,Female,Barbara Ellis,Valentine,SD,South Dakota,69201,United States,North America,1998-08-10,2019-11-21,USD,1.0,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1120.0,2018-06-03
4381,1787001,1,2019-11-22,Not Available,1279546,51,2126,4,USD,Female,Mae Jackson,Mechanic Falls,ME,Maine,4256,United States,North America,1978-03-03,2019-11-22,USD,1.0,Contoso Coffee Maker 5C E0900 Silver,Contoso,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances,1295.0,2010-01-01
4382,1787001,2,2019-11-22,Not Available,1279546,51,972,1,USD,Female,Mae Jackson,Mechanic Falls,ME,Maine,4256,United States,North America,1978-03-03,2019-11-22,USD,1.0,A. Datum Compact Digital Camera M200 Pink,A. Datum,Pink,59.32,129.0,401,Digital Cameras,4,Cameras and camcorders,1295.0,2010-01-01
4383,1787001,3,2019-11-22,Not Available,1279546,51,2085,2,USD,Female,Mae Jackson,Mechanic Falls,ME,Maine,4256,United States,North America,1978-03-03,2019-11-22,USD,1.0,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,488.7,1475.0,804,Water Heaters,8,Home Appliances,1295.0,2010-01-01
4384,1788036,1,2019-11-23,Not Available,1373561,44,469,2,USD,Female,Ollie Davis,Springdale,AR,Arkansas,72764,United States,North America,1979-04-25,2019-11-23,USD,1.0,Proseware LCD17 E200 Black,Proseware,Black,50.47,99.0,304,Monitors,3,Computers,2000.0,2010-06-03
4385,1788036,2,2019-11-23,Not Available,1373561,44,438,4,USD,Female,Ollie Davis,Springdale,AR,Arkansas,72764,United States,North America,1979-04-25,2019-11-23,USD,1.0,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers,2000.0,2010-06-03
4386,1788036,3,2019-11-23,Not Available,1373561,44,147,4,USD,Female,Ollie Davis,Springdale,AR,Arkansas,72764,United States,North America,1979-04-25,2019-11-23,USD,1.0,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,White,960.82,2899.99,201,Televisions,2,TV and Video,2000.0,2010-06-03
4387,1788036,4,2019-11-23,Not Available,1373561,44,144,1,USD,Female,Ollie Davis,Springdale,AR,Arkansas,72764,United States,North America,1979-04-25,2019-11-23,USD,1.0,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Brown,152.94,299.99,201,Televisions,2,TV and Video,2000.0,2010-06-03
4388,1788036,5,2019-11-23,Not Available,1373561,44,927,2,USD,Female,Ollie Davis,Springdale,AR,Arkansas,72764,United States,North America,1979-04-25,2019-11-23,USD,1.0,SV 512MB Laptop memory E800 White,Southridge Video,White,17.33,33.99,308,Computers Accessories,3,Computers,2000.0,2010-06-03
4389,1788039,1,2019-11-23,Not Available,2020420,50,183,1,USD,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,2019-11-23,USD,1.0,SV 16xDVD M330 Silver,Southridge Video,Silver,50.13,109.0,202,VCD & DVD,2,TV and Video,2000.0,2008-03-06
4390,1788039,2,2019-11-23,Not Available,2020420,50,515,1,USD,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,2019-11-23,USD,1.0,Adventure Works CRT17 E105 White,Adventure Works,White,30.08,59.0,304,Monitors,3,Computers,2000.0,2008-03-06
4391,1788039,3,2019-11-23,Not Available,2020420,50,1775,1,USD,Male,Delfor Aguilera,Ulysses,KS,Kansas,67880,United States,North America,1951-02-04,2019-11-23,USD,1.0,MGS Shadow-run 2008 E131,Tailspin Toys,Pink,21.92,43.0,702,Download Games,7,Games and Toys,2000.0,2008-03-06
